roster_id,nurse_id,ward_id,shift_date,shift_id,actual_start_time,actual_end_time,actual_hours,is_overtime,overtime_hours,is_charge_nurse,status,absence_type,notes,created_at,updated_at
8b1b379d-30bf-495e-add0-49f6206fe986,N0076,W005,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.738320,2026-01-14 02:44:54.738321
3d6447a3-e6eb-4471-bdca-1f8b3d5c3559,N0077,W001,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.738635,2026-01-14 02:44:54.738635
8c7dab4a-57fc-47b9-9334-dce1052948af,N0078,W004,2024-12-11,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.738982,2026-01-14 02:44:54.738983
d0d7ebe8-051c-4349-88d8-06321d09c7df,N0079,W001,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.739353,2026-01-14 02:44:54.739354
74283eaa-52a4-41c3-8e01-037efd76e1f0,N0080,W007,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.739661,2026-01-14 02:44:54.739662
fe5d7d2e-4210-4d85-949b-7508b1230cd5,N0081,W007,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.739739,2026-01-14 02:44:54.739739
43a33d1b-a2f6-4a7e-b6d3-69e6b05faf9d,N0082,W008,2024-12-11,E,15:00,23:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.740057,2026-01-14 02:44:54.740058
e6142c67-afe6-435d-bf7c-26640a537c85,N0083,W005,2024-12-11,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.740397,2026-01-14 02:44:54.740398
276b351b-535c-45c1-99d9-e6cdba7d5c47,N0084,W006,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.740475,2026-01-14 02:44:54.740475
34848083-4d34-4c0d-9d37-3bd4a884082d,N0085,W005,2024-12-11,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.740801,2026-01-14 02:44:54.740802
2771ddeb-32fa-4781-99ab-bdb704b6ea12,N0086,W004,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.741149,2026-01-14 02:44:54.741150
a8e5ebd9-f9db-4942-8a20-b0ffd93772a7,N0087,W007,2024-12-11,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.741516,2026-01-14 02:44:54.741517
b55c2f6c-521e-4744-9ead-64be24d8aa57,N0088,W006,2024-12-11,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.741826,2026-01-14 02:44:54.741827
ae2d2ac7-29ce-4ce9-8e50-d9ebe832c437,N0089,W002,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.741896,2026-01-14 02:44:54.741897
5223ebde-4145-4726-903d-2ee43257d2bc,N0090,W005,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.742207,2026-01-14 02:44:54.742208
c1f547c4-c8c6-43a1-ad75-2092099f764a,N0091,W003,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.742288,2026-01-14 02:44:54.742289
12297a31-06f4-4313-89be-d9b15303403b,N0092,W008,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.742359,2026-01-14 02:44:54.742359
d6b447bf-a77d-4ec2-b5ac-8ff5b89cc53d,N0093,W001,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.742667,2026-01-14 02:44:54.742668
08ed1024-4f02-47f4-9a50-532adfbbb813,N0094,W001,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.742744,2026-01-14 02:44:54.742745
49c6c7e9-89e3-4862-9ee1-2acefeb7e9d0,N0095,W007,2024-12-11,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.743061,2026-01-14 02:44:54.743062
4069e9cf-2071-4a7f-a044-d9f635e3db96,N0096,W007,2024-12-11,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.743366,2026-01-14 02:44:54.743367
435b1cfd-6a08-4aa1-8260-23a469b2d604,N0097,W004,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.743658,2026-01-14 02:44:54.743659
e5fea2c8-e555-4740-a017-98f8408fe0ff,N0098,W008,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.743973,2026-01-14 02:44:54.743974
54268376-889a-4ffb-a9ea-3a4e706f7b4e,N0099,W008,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.744264,2026-01-14 02:44:54.744265
74881c52-b9a1-44e2-b3f4-9341f2b49705,N0100,W004,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.744550,2026-01-14 02:44:54.744551
7936e38d-a047-4924-837a-4984867bba1b,N0101,W001,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.744839,2026-01-14 02:44:54.744840
49486d18-a14a-4543-a023-267088b3df12,N0102,W005,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.745142,2026-01-14 02:44:54.745143
e814e7f3-53a5-44e5-b2d6-62ac8300daa0,N0103,W007,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.745216,2026-01-14 02:44:54.745217
bd21dc8d-cf63-4a19-86f9-eaa5c85649aa,N0104,W001,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.745277,2026-01-14 02:44:54.745277
c51d2e76-c274-4d2a-adbb-f6afc441efee,N0105,W008,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.745331,2026-01-14 02:44:54.745331
0c7f237e-4a1c-4932-90c2-a9e240d3cb47,N0106,W007,2024-12-11,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.745639,2026-01-14 02:44:54.745640
7f5508d4-984f-4497-b9d2-b2b308eab90b,N0107,W007,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.745957,2026-01-14 02:44:54.745958
decf2ad0-f29e-4f95-9ae4-6773668039e6,N0108,W007,2024-12-11,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.746265,2026-01-14 02:44:54.746267
d67284d3-a1ae-477a-a62f-1cc5b80f19e5,N0109,W008,2024-12-11,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.746611,2026-01-14 02:44:54.746612
d846cb5f-2256-4414-ba42-72d7e7f46ee1,N0110,W008,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.746999,2026-01-14 02:44:54.747000
6767e43f-4528-47dc-8fb0-7ff6d348cbdb,N0111,W007,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.747076,2026-01-14 02:44:54.747077
0025f59d-11ba-43b9-be90-451d1d1d6481,N0112,W005,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.747383,2026-01-14 02:44:54.747384
4d512f77-4e4b-4036-a4d3-428c2be3bed2,N0113,W007,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.747456,2026-01-14 02:44:54.747457
06bdb28b-6916-4602-82c3-06bcdd9a0b8a,N0114,W007,2024-12-11,E,15:00,23:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.747783,2026-01-14 02:44:54.747785
72b22875-f3bc-4934-a836-e52c032360a5,N0115,W008,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.748130,2026-01-14 02:44:54.748131
0ec33adf-1392-4ea1-825c-8f1f374773d5,N0116,W006,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.748457,2026-01-14 02:44:54.748458
a1e004f7-906d-4b29-98ad-3f867088f4b7,N0117,W008,2024-12-11,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.748535,2026-01-14 02:44:54.748535
de36600c-1d48-431c-8ef7-0d6af9c98945,N0118,W001,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.748836,2026-01-14 02:44:54.748836
31d9eb86-fc3a-4fea-8786-1c1bf190c843,N0119,W008,2024-12-11,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.749141,2026-01-14 02:44:54.749142
cb6dade2-cff9-4ed0-8d82-dd54bc1c0bda,N0120,W005,2024-12-11,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.749442,2026-01-14 02:44:54.749443
a0afb84b-c142-4cda-85f5-07e682ceee3b,N0001,W002,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.749856,2026-01-14 02:44:54.749857
b98136f4-b2a2-4b0e-a089-f62be77eea03,N0002,W002,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.750226,2026-01-14 02:44:54.750227
81694cca-53df-4d33-a275-c4f6c4a917e5,N0003,W004,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.750558,2026-01-14 02:44:54.750559
e5a0e68e-4e65-4941-a3e6-704f9c59f25e,N0004,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.750886,2026-01-14 02:44:54.750887
9c82e8a5-c0cf-4d0a-b020-a6b44ed993fb,N0005,W006,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.751240,2026-01-14 02:44:54.751241
b91a0539-e7e4-4f4b-a097-bf6ba7da470c,N0006,W008,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.751321,2026-01-14 02:44:54.751321
aff32388-6810-434d-9c52-a8516003d68e,N0007,W006,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.751388,2026-01-14 02:44:54.751389
20be1053-5e37-4815-a385-de02834f4d2a,N0008,W004,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.751714,2026-01-14 02:44:54.751715
87ca8cc4-b679-412d-a9f8-fd26a2687371,N0009,W005,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.752043,2026-01-14 02:44:54.752044
7211a561-1db1-4659-ae70-34cacc07b6b7,N0010,W003,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.752365,2026-01-14 02:44:54.752366
7d6e171e-0cb8-4284-b08a-a09694c9dbd8,N0011,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.752443,2026-01-14 02:44:54.752443
9f3c709f-b369-4468-beb5-32c745168fa4,N0012,W006,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.752508,2026-01-14 02:44:54.752509
9ef38825-eb87-447f-996f-6f4c76d5d244,N0013,W005,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.752575,2026-01-14 02:44:54.752576
e3231155-1c33-4235-947b-e95424fce3ea,N0014,W008,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.752636,2026-01-14 02:44:54.752636
3b1caf8e-4d1f-4287-83fd-3dd4e6c5f1ea,N0015,W002,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.752999,2026-01-14 02:44:54.753001
d8ff81cf-9970-43bd-a367-7a9b95656eda,N0016,W002,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.753313,2026-01-14 02:44:54.753314
2d60c339-615b-447f-9b52-c3076481e8fd,N0017,W003,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.753601,2026-01-14 02:44:54.753602
1938f6b0-d2c5-43a6-af79-1e025973727a,N0018,W002,2024-12-12,E,15:00,23:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.753899,2026-01-14 02:44:54.753900
3935e602-ca71-46dc-93a9-726dcf7a107b,N0019,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.754200,2026-01-14 02:44:54.754201
cdc7916b-4a7e-4286-a558-cb81efa53438,N0020,W005,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.754269,2026-01-14 02:44:54.754270
c6a0eef7-34dc-4589-85db-9fdf5d8cb0b0,N0021,W002,2024-12-12,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.754548,2026-01-14 02:44:54.754549
2a7653b7-d620-4795-90c6-f8b96d6d4705,N0022,W007,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.754850,2026-01-14 02:44:54.754851
cbc92b28-7866-4b70-9206-95f4d61ff75d,N0023,W006,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.755187,2026-01-14 02:44:54.755188
14d202bb-8a42-4716-9ac7-7fd3137d6ce5,N0024,W004,2024-12-12,E,15:00,23:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.755522,2026-01-14 02:44:54.755523
84ce6c26-304e-425b-9a2e-b86cb6239678,N0025,W006,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.755841,2026-01-14 02:44:54.755842
02a5cf0e-5302-4fb4-bdb3-c6eafc7edcba,N0026,W008,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.756168,2026-01-14 02:44:54.756169
c1ad7896-eb9e-4296-8007-7563cc5acb64,N0027,W007,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.756453,2026-01-14 02:44:54.756454
59ad0c2f-a85b-4787-ba80-016ce3d07d60,N0028,W006,2024-12-12,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.756740,2026-01-14 02:44:54.756741
351e38d2-6c6d-41fc-ab6c-ed291347d82d,N0029,W004,2024-12-12,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.757054,2026-01-14 02:44:54.757055
e5e0536c-1010-4eef-8d7e-c74f9ff278da,N0030,W002,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.757343,2026-01-14 02:44:54.757344
e75d096b-0566-48d4-88d9-ea9ff904baf2,N0031,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.757624,2026-01-14 02:44:54.757625
383d396b-55fc-4e38-9581-44ea71c11d85,N0032,W008,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.757693,2026-01-14 02:44:54.757693
500660d8-8f99-49c7-b885-5738b2d62930,N0033,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.757759,2026-01-14 02:44:54.757759
28da1b29-8c1e-49f7-99d9-8ec0c97941a9,N0034,W003,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.758067,2026-01-14 02:44:54.758069
fe1438eb-6537-42fd-b2e6-96fb3ee5ee06,N0035,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.758138,2026-01-14 02:44:54.758139
666dd8f9-6a45-44a9-8635-385712d8da9d,N0036,W006,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.758193,2026-01-14 02:44:54.758194
1bf55eae-f43f-4308-b9dd-b08935001e39,N0037,W002,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.758488,2026-01-14 02:44:54.758489
6c019126-9f17-4c92-921b-59d1dfc7b101,N0038,W006,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.758818,2026-01-14 02:44:54.758819
5c78675f-fc87-47a0-9071-c3eaf198bf95,N0039,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.759153,2026-01-14 02:44:54.759154
303c9209-d910-4f63-a4c9-795a4241adae,N0040,W002,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.759447,2026-01-14 02:44:54.759448
eaf0a59a-08b7-4781-adf4-de626e3d725d,N0041,W005,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.759739,2026-01-14 02:44:54.759740
99fe3fa1-ad61-48dc-8f68-0a3417bc7c0f,N0042,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.759810,2026-01-14 02:44:54.759811
a65ac23c-701e-40f8-947c-7e481c39828f,N0043,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.760109,2026-01-14 02:44:54.760110
d60fa73f-a416-442e-989b-154660691967,N0044,W003,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.760403,2026-01-14 02:44:54.760404
245787f1-4ebc-44e1-925c-c4dc266ece5f,N0045,W006,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.760473,2026-01-14 02:44:54.760473
3f61eb38-1494-4719-8781-88109361f8d2,N0046,W003,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.760531,2026-01-14 02:44:54.760532
33e34442-9a11-47a0-b6cc-32908eb590ff,N0047,W006,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.760825,2026-01-14 02:44:54.760826
71b6297d-1b21-4ff7-ac94-870adb184ac1,N0048,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.760893,2026-01-14 02:44:54.760893
c62ffc07-9c16-4e8c-8e24-240599f4175a,N0049,W004,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.761194,2026-01-14 02:44:54.761195
5aa44cb9-dfda-4232-9170-80f44a9b9fce,N0050,W006,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.761480,2026-01-14 02:44:54.761481
dfce3415-6841-4003-8f90-f72e8a961b9e,N0051,W005,2024-12-12,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.761771,2026-01-14 02:44:54.761772
84a77314-94cb-41c9-aa65-7ab6f109a840,N0052,W007,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.762085,2026-01-14 02:44:54.762086
d88e9e49-b971-4a9e-be6d-547778c73897,N0053,W004,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.762154,2026-01-14 02:44:54.762155
44492ecf-2fa5-4ad6-9e65-b633b2a66d60,N0054,W002,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.762216,2026-01-14 02:44:54.762216
e5e5d7ab-94da-464f-b56c-44d75acae325,N0055,W003,2024-12-12,N,23:00,07:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.762508,2026-01-14 02:44:54.762509
2798c653-3505-4dad-af82-4101d602ac9f,N0056,W005,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.762844,2026-01-14 02:44:54.762845
9ad357d2-550c-4db3-bcde-ab82a7538330,N0057,W006,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.763181,2026-01-14 02:44:54.763182
9035cd0c-3422-48e6-8e66-30d52a0d6233,N0058,W003,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.763486,2026-01-14 02:44:54.763487
c9748313-6020-42b4-861c-87a97263cd82,N0059,W004,2024-12-12,E,15:00,23:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.763822,2026-01-14 02:44:54.763823
5ec6e92e-ee0d-4298-9fc4-0908a1f68f0f,N0060,W002,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.764139,2026-01-14 02:44:54.764140
d0344e27-2e8c-461a-a227-879f7e4b939f,N0061,W003,2024-12-12,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.764426,2026-01-14 02:44:54.764427
922a8631-09b1-4d36-9199-b8a895d37978,N0062,W008,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.764710,2026-01-14 02:44:54.764711
0db1285f-3d8d-452f-9038-c105d7118a54,N0063,W006,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.765066,2026-01-14 02:44:54.765068
96f6cda4-8990-452b-8536-591d19f253a6,N0064,W003,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.765143,2026-01-14 02:44:54.765144
5a691b94-98d1-4c1c-bd2c-98a3c855bb69,N0065,W008,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.765463,2026-01-14 02:44:54.765464
3c85baa4-7745-4fe2-8a45-6db9acfa6b8c,N0066,W002,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.765813,2026-01-14 02:44:54.765815
34e5d0de-e2e0-43f5-a29f-4ebe21800fef,N0067,W006,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.766177,2026-01-14 02:44:54.766178
86d9d474-3193-4292-a83f-69a017047bfa,N0068,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.766256,2026-01-14 02:44:54.766256
49d35869-9666-488f-a51f-5f17d6a0d76b,N0069,W007,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.766574,2026-01-14 02:44:54.766575
db6c0d08-4bed-4fe8-9c89-eee5b860918e,N0070,W008,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.766643,2026-01-14 02:44:54.766643
e565764e-24d7-44d7-b261-21add4a751db,N0071,W003,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.766980,2026-01-14 02:44:54.766981
6dbeff91-1d4b-40de-a398-7fa8b95dae91,N0072,W007,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.767304,2026-01-14 02:44:54.767305
a54fc5f0-9783-4df9-9d99-30b098b69a85,N0073,W006,2024-12-12,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.767624,2026-01-14 02:44:54.767626
3b995409-f75b-4d1b-8039-ea35efdbda97,N0074,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.767702,2026-01-14 02:44:54.767702
8d4f0898-1bbe-4129-b2fd-164681b749cd,N0075,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.768066,2026-01-14 02:44:54.768067
2191de2a-71eb-447a-9804-0d1f166029d8,N0076,W005,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.768394,2026-01-14 02:44:54.768395
bebad3a9-94d8-48d0-8a01-d73536aa8202,N0077,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.768469,2026-01-14 02:44:54.768470
1d22e6fe-72d0-4f85-bab9-6629368b3c5f,N0078,W004,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.768787,2026-01-14 02:44:54.768788
4b63a240-749c-4ffa-a68d-899a51d92063,N0079,W001,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.768859,2026-01-14 02:44:54.768859
c6a23ec8-057e-4c8b-a459-df1efc86a24a,N0080,W007,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.768935,2026-01-14 02:44:54.768935
433031e8-b80c-48b5-b300-4fe61b435cb1,N0081,W007,2024-12-12,D,07:00,15:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.769321,2026-01-14 02:44:54.769323
0a9d4bdf-be78-4ff8-a214-b6aa6de788d6,N0082,W008,2024-12-12,N,23:00,07:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.769647,2026-01-14 02:44:54.769648
8af9e15b-88dc-4a13-9366-fc38f8fa4516,N0083,W005,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.769718,2026-01-14 02:44:54.769719
84e5385d-4ad5-48d4-9924-b1ed98e655f6,N0084,W006,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.770039,2026-01-14 02:44:54.770040
e46cbaec-c975-4a05-a94f-8afbcb3c92e6,N0085,W005,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.770393,2026-01-14 02:44:54.770394
af29d5bc-178b-4ece-b821-14bc2719df6d,N0086,W004,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.770717,2026-01-14 02:44:54.770718
0270ae1a-bb6a-438e-a006-1f5271a25a8b,N0087,W007,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.770802,2026-01-14 02:44:54.770803
65b59dcc-a2d5-4912-9d74-0c642cc895c6,N0088,W006,2024-12-12,N,23:00,07:00,8,False,0,True,COMPLETED,,,2026-01-14 02:44:54.771128,2026-01-14 02:44:54.771129
83bc5e70-b372-4cac-a128-ae27f789d17a,N0089,W002,2024-12-12,OFF,,,0,False,0,False,COMPLETED,,,2026-01-14 02:44:54.771217,2026-01-14 02:44:54.771218
43eaeff1-c60a-495a-8877-80723096db80,N0090,W005,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.771529,2026-01-14 02:44:54.771530
6c01b9ea-67ae-4a58-9731-87c2e135dbde,N0091,W003,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.771845,2026-01-14 02:44:54.771846
42d6e4fe-ef9f-4ff4-ba7c-33c2042a275f,N0092,W008,2024-12-12,E,15:00,23:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.772170,2026-01-14 02:44:54.772171
05002d2e-8ecd-4d64-8c5a-3ec8d988ecb1,N0093,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.772506,2026-01-14 02:44:54.772507
ada48e56-a164-489e-977e-e976ebec21b3,N0094,W001,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.772830,2026-01-14 02:44:54.772831
d1547122-c381-4154-9ff4-feb7cded588e,N0095,W007,2024-12-12,D,07:00,15:00,8,False,0,False,COMPLETED,,,2026-01-14 02:44:54.773178,2026-01-14 02:44:54.773179
